192|Vegetable Latkes|https://www.edamam.com/web-img/565/5651148c4eb62481e589eaed978d7b36.jpg|http://www.epicurious.com/recipes/food/views/Vegetable-Latkes-352749|http://www.edamam.com/recipe/vegetable-latkes-4fbe06fdd5560722cb5cc9cf1c7dfe5e/vegetable|"{""1 large parsnip, peeled and shredded"",""2 large russet potatoes, scrubbed and shredded"",""2 large carrots, peeled and shredded"",""3 leeks (white and light green parts only) or 1 onion, chopped"",""3/4 cup all-purpose flour"",""1 teaspoon baking powder"",""3 large eggs, beaten"",""Salt and pepper to taste"",""1/2 cup vegetable oil""}"|6|413|48|9|5|22|828|253|646|4|2
193|Peanut and Vegetable Stew (Vegetable Mafe)|https://www.edamam.com/web-img/948/9487c55565c81edacda426089fadb82c.jpg|http://zesterdaily.com/cooking/chef-pierre-thiam-on-senegal-traditions/|http://www.edamam.com/recipe/peanut-and-vegetable-stew-vegetable-mafe-d2c2342fa5b3bc2c8837b795aeee7698/vegetable|"{""⅛ cup peanut oil"",""2 medium onions, peeled and diced"",""2 garlic cloves, minced"",""¼ cup tomato paste"",""4¼ cups vegetable stock"",""1 pound baby carrots, peeled"",""1½ pounds tuber of choice (i.e., yucca, yams, potatoes, sweet potatoes), peeled and cut into bite-size chunks"",""1 bay leaf"",""10 brussels sprouts"",""⅓ cup smooth peanut butter"",""1 habañero pepper"",""15 to 20 okra pods (left whole or thickly sliced)"",""Kosher salt, to taste""}"|6|305|45|8|10|12|1080|192|1170|3|2
194|Japanese Vegetable Pancakes recipes|https://www.edamam.com/web-img/095/0956f1dba0c001333a4021df00389eab|https://smittenkitchen.com/2013/05/japanese-cabbage-and-vegetable-pancakes/|http://www.edamam.com/recipe/japanese-vegetable-pancakes-recipes-1bd8b554db3d1dbe01d99ae69ba92046/vegetable|"{""1/2 small head cabbage, very thinly sliced (1 pound or 5 to 6 cups shreds) which will be easiest on a mandoline if you have one"",""4 medium carrots, peeled into ribbons with a vegetable peeler"",""5 lacinato kale leaves, ribs removed, leaves cut into thin ribbons"",""4 scallions, thinly sliced on an angle"",""1 teaspoon kosher salt"",""1/2 cup all-purpose flour"",""6 large eggs, lightly beaten"",canola,""safflower oil"",""1/4 cup ketchup"",""1 1/2 tablespoons Worcestershire sauce (note: this is not vegetarian)"",""1/4 teaspoon dijon mustard"",""1 tablespoon rice cooking wine or sake"",""1 teaspoon soy sauce"",""1 tablespoon honey (use 2 if you like a sweeter sauce)"",""1/8 teaspoon ground ginger""}"|2|692|74|29|11|33|1470|499|1495|7|6
195|Vegetable Curry|https://www.edamam.com/web-img/916/916871e9b23cb0e0de871621e6553f04.jpg|http://honestcooking.com/how-to-make-vegetable-curry/|http://www.edamam.com/recipe/vegetable-curry-19cd66589810a3793aa2ff57bd3d0c88/vegetable|"{""150g broccoli"",""150g cauliflower"",""100g carrot"",""100g long beans"",""200g pumpkin"",""1 onion"",""Few cherry tomatoes"",""1 tbsp garlic, chopped"",""1½ tbsp curry powder"",""1½ cup vegetable stock"",""200ml coconut milk"",""2 fresh chillies"",""¾ tsp salt and ½ tsp sugar, or to taste""}"|2|365|41|10|11|22|1594|317|1007|7|18
196|Vegetable Samosas|https://www.edamam.com/web-img/325/3259ff6690ee3ed44cd46562a85f9776.jpg|http://www.cookstr.com/recipes/vegetable-samosas|http://www.edamam.com/recipe/vegetable-samosas-760987395b48e87fa167522aab479eaa/vegetable|"{""½ tsp salt"",""2½ cups all-purpose flour , plus more for rolling the dough"",""6 tbsp vegetable oil , plus more for deep-frying"",""1 cup warm water , as needed""}"|16|118|15|2|1|5|21|21|74|1|0
197|Vegetable Lo Mein Recipe|https://www.edamam.com/web-img/38b/38bd640912489a2543be43def9330b0e.jpg|http://www.seriouseats.com/recipes/2012/10/vegetable-lo-mein-recipe.html|http://www.edamam.com/recipe/vegetable-lo-mein-recipe-d7a68c4328d7bd653e01b8f831aba2e6/vegetable|"{""1 tablespoon vegetable oil"",""4 ounces shitake mushrooms, sliced"",""4 cups shredded Napa cabbage"",""Kosher salt"",""1 carrot, thinly sliced or peeled into ribbons with a vegetable peeler"",""7 ounces of snow peas, whole or thinly sliced"",""1 medium clove garlic, grated (about 1 teaspoon)"",""2 teaspoons grated ginger"",""3 scallions, sliced"",""14 ounces cooked lo mein noodles"",""1/4 cup low-sodium soy sauce"",""Sesame seeds for garnish (optional)"",""Chopped fresh cilantro for garnish (optional)""}"|2|945|163|38|14|17|1494|721|1371|12|3
198|Root Vegetable Peel Chips recipes|https://www.edamam.com/web-img/c5d/c5dea408b9b488050425cdb2ad2aff47|http://www.tastingtable.com/cook/recipes/recipe-vegetable-chips-blue-hill-restaurant-dan-barber|http://www.edamam.com/recipe/root-vegetable-peel-chips-recipes-2defefe941c77a9e92055dc1da0822f8/vegetable|"{""6 cups water"",""2 cups sugar"",""3 cups carrot shavings (about 4 medium carrots), using a vegetable peeler"",""1 cup turnip shavings (about 4 medium turnips), using a vegetable peeler"",""kosher salt""}"|2|905|224|6|7|1|390|107|2542|2|0
199|Deep Fried Fish Bones|https://www.edamam.com/web-img/c8c/c8ccf12e2aa2c78b94817f18cd4eaff2.jpg|http://www.seriouseats.com/recipes/2011/03/deep-fried-fish-bones-recipe.html|http://www.edamam.com/recipe/deep-fried-fish-bones-3f0ce55d11f4a075bb39c2091e59e261/fish|"{""8 small whiting fish or smelt"",""4 cups vegetable oil""}"|4|652|0|50|0|49|824|653|170|3|4
200|Fish Veracruz|https://www.edamam.com/web-img/3b8/3b8e16423e91011abe89322659ecf908.jpg|http://norecipes.com/fish-veracruz-recipe-pescado-veracruzana|http://www.edamam.com/recipe/fish-veracruz-ffb72e7b53285253a66b46255ce261c8/fish|"{""4 pieces of fish (snapper, salmon, halibut or swordfish all work great)"",""1 small onion diced"",""4 large cloves of garlic minced"",""3 medium tomatoes diced"",""1 serrano chili minced"",""1/2 c pitted green olives sliced in half"",""1/3 c capers in brine drained"",""1/2 tsp mexican oregano"",""1/4 tsp marjoram"",""1 california bay leaf"",""1/2 tsp kosher salt (halve if using table salt)"",""2 tbs cilantro minced"",""Lime wedges""}"|4|211|9|34|3|5|775|311|708|2|1
201|Burnt-Scallion Fish|https://www.edamam.com/web-img/a96/a967fbe797803dbe8418a668cf304b53.jpg|http://www.saveur.com/article/Recipes/Burnt-Scallion-Fish|http://www.edamam.com/recipe/burnt-scallion-fish-672c9e7e3fbc6240477d99152ba8f6b3/fish|"{""2 bunches scallions"",""8 tbsp. butter"",""2 8-oz. fish filets""}"|6|220|3|16|1|17|337|147|47|1|10
202|Perfect Grilled Fish Steaks|https://www.edamam.com/web-img/9be/9be37985e53b2158a974437a959a9e2d.jpg|http://nymag.com/restaurants/articles/recipes/fishsteak.htm|http://www.edamam.com/recipe/perfect-grilled-fish-steaks-e161bcc076949b3bb0a5e4ef028b9f38/fish|"{""4 1- to 1 and 1/4-inch-thick halibut steaks, skin on (or any fish steaks; see note below)"",""1 cup extra-virgin olive oil plus extra for drizzling over the cooked fish"",""2 bunches fresh marjoram plus extra for garnishing"",""Kosher or sea salt and freshly ground black pepper"",""Canola oil for the grill"",""Lemon wedges"",""Note: the above instructions can be used for other fish-and-herb combinations: swordfish with dill, salmon with rosemary, and tuna with basil.""}"|4|1605|3|93|2|134|1131|815|1230|11|39
203|Fish Curry|https://www.edamam.com/web-img/5ed/5ed4915abd206364bb6ab0236811309b.jpg|http://www.bbcgoodfood.com/recipes/4328/|http://www.edamam.com/recipe/fish-curry-46f0285ac49d2b918bc7171142de042b/fish|"{""450.0g white fish fillets, cut into large chunks"",""2.0 tbsp curry paste , Madras is good for this"",""olive oil for frying"",""2 x 400g tins chopped tomato"",""1 onion , finely sliced"",""a small handful of coriander leaves""}"|4|630|11|25|5|56|807|243|332|3|8
204|Fish In Parchment|https://www.edamam.com/web-img/486/486efa8b581b771ccca7bf60f08bbb3c.jpg|http://leitesculinaria.com/81276/recipes-fish-in-parchment.html|http://www.edamam.com/recipe/fish-in-parchment-0ee607257f03d7dfa92c0e556d842fcd/fish|"{""1 scallion, trimmed and thinly sliced"",""1 summer squash, trimmed and thinly sliced (about 1/4-inch thick)"",""1 green zucchini, trimmed and thinly sliced (about 1/4-inch thick)"",""2 ounces black olives, pitted and halved"",""1 small bunch of basil"",""Salt and freshly ground black pepper"",""1 tablespoon olive oil"",""3 fillets lemon sole (or other mild, delicate white fish, such as flounder), each skinned and cut into 4 portions"",""1/4 cup (4 tablespoons) butter, cold, cut into small pieces"",""3 tablespoons white wine""}"|4|264|5|17|2|19|513|359|644|2|9
205|How to Saute Fish|https://www.edamam.com/web-img/5b0/5b03e74a5257172a689c73c8d6318f81.jpg|http://www.marthastewart.com/333242/how-to-saute-fish|http://www.edamam.com/recipe/how-to-saute-fish-3cc0aeea0709f3d8c91984992529dce0/fish|"{""Fish fillet (such as red snapper), skin on"",""Coarse salt and freshly ground black pepper"",""Olive oil""}"|1|267|0|23|0|20|355|198|311|1|3
206|Gefilte Fish|https://www.edamam.com/web-img/dff/dffce9a5278556e68789d3e6bff9eda9.jpg|https://food52.com/recipes/50619-gefilte-fish|http://www.edamam.com/recipe/gefilte-fish-d1e03cfc1c475f279d80ab26fdbdf778/fish|"{""32 ounces fish stock"",""32 ounces water (substitute fish stock for water if your stock is homemade)"",""1 large carrot, diced"",""1 rib of celery, diced"",""8 sprigs fresh thyme"",""1 leek (trimmed, cleaned, and sliced into thin slivers)"",""1 cup dry white wine"",""4 sprigs tarragon"",""Olive oil"",""1/2 medium yellow onion, finely diced"",""1/3 cup matzo meal"",""1 cup reinforced fish stock"",""2 pounds fish, boneless and skinless fillets (see author’s note for details)"",""1/8 teaspoon white pepper"",""1/8 teaspoon cayenne"",""4 eggs, separated"",""3 teaspoons salt"",""2 teaspoons sugar""}"|13|174|5|20|1|8|538|246|651|1|2
207|Fish Stock|https://www.edamam.com/web-img/b88/b88b913b87c58a952d15b04b2a4909c0.jpg|http://www.cookstr.com/recipes/fish-stock-4|http://www.edamam.com/recipe/fish-stock-f409975af3c0902fbb9f0a6a95336e0a/fish|"{""¼ pound mushrooms , light parts only, sliced (optional, see Notes)"",""10 sprigs parsley"",""2 tablespoons butter"",""¾ cup dry white wine"",""3 cups water"",""2 pounds fish bones and heads (avoid oily, strong-flavored fish such as mackerel and bluefish)"",""1 onion , sliced""}"|3|29|0|4|0|1|37|2179|81|0|0
208|Black Fish Sauce Caramel recipes|https://www.edamam.com/web-img/a52/a5245222016451d202b5414cd52d36e6|http://www.foodrepublic.com/2016/01/20/what-is-fish-sauce-caramel/|http://www.edamam.com/recipe/black-fish-sauce-caramel-recipes-d6f17f69bfbaa4084b917371dd23c4af/fish|"{""4 discs palm sugar"",""1 cup water"",""1 teaspoon black pepper"",""½ cup fish sauce"",""¼ cup black vinegar""}"|4|33|6|2|0|0|114|4|2829|0|0
209|Salmon Rillettes/Salmon Spread|https://www.edamam.com/web-img/2ad/2ada9d9680243e2cc13c09b7ed978e96.jpg|http://www.davidlebovitz.com/2007/11/salmon-rillette/|http://www.edamam.com/recipe/salmon-rillettes-salmon-spread-6d4439a7df0e7bf009cc761ad6b51012/salmon|"{""8 ounce (250 g) piece of salmon, preferably wild, bones removed"",salt,""5 tablespoons (75 g) unsalted butter)"",""1 tablespoon olive oil"",""1½ tablespoons fresh lemon juice"",""2 tablespoons chopped chives"",""4 ounces (125 g) smoked salmon, cut into thin strips, then cut into ½-inch (2 cm) pieces"",""¼ teaspoon chili powder or smoke paprika (I use pimente d’Espelette) or a few turns of freshly-ground white pepper""}"|8|277|0|20|0|21|342|230|264|0|8
210|Steamed Salmon|https://www.edamam.com/web-img/b93/b93bf26f0735017b39884b87438cb8d5.jpg|http://www.marthastewart.com/315784/steamed-salmon|http://www.edamam.com/recipe/steamed-salmon-84ab410dd147b37d6866454218d1d2b3/salmon|"{""1 center-cut boneless salmon fillet (4 ounces), skin on"",""Lemon wedge, for serving""}"|1|236|0|23|0|15|412|272|67|0|3
211|Salmon Tartare|https://www.edamam.com/web-img/280/28045d6b085e9b63fd12295c4a409a81.jpg|http://www.deliciousdays.com/archives/2009/01/23/salmon-tartar-kiss/|http://www.edamam.com/recipe/salmon-tartare-1356a760a73b96460168435f7d997d7e/salmon|"{""250 g Salmon Filets"",""1 x Shallot finely diced"",""1 x Lime"",""Sea Salt"",""Black Pepper-freshly ground""}"|4|146|4|13|1|8|297|162|219|1|2
212|Ikura (Salmon Caviar)|https://www.edamam.com/web-img/e46/e465b384d5b6a1e575a9b4936dcd7cad.jpg|http://norecipes.com/recipe/ikura-salmon-caviar/|http://www.edamam.com/recipe/ikura-salmon-caviar-5cfd32ab67396a6249f599b2f53e6b57/salmon|"{""1 1/2 cups dashi"",""2 tablespoons soy sauce"",""1 tablespoon sake"",""1 tablespoon sugar - granulated"",""1 tablespoon salt"",""2 large skeins salmon roe - fresh""}"|2|395|11|56|0|16|825|1037|1358|2|4
213|Salmon Rillette|https://www.edamam.com/web-img/084/084df1023be09bf04c03701b7d6962bd.JPG|http://www.seriouseats.com/recipes/2011/12/salmon-rillette-recipe.html|http://www.edamam.com/recipe/salmon-rillette-84b670bb097a65851397c2aaf7ae31ec/salmon|"{""1 pound salmon fillet, skin and pin bones removed"",""2 tablespoons pernod"",""3 1/2 teaspoons salt, divided"",""1 teaspoon pepper, divided"",""1 cup unsalted butter, at room temperature, divided"",""1/2 cup minced shallots"",""1 tablespoon creme fraiche"",""1/2 pound smoked salmon, diced"",""2 1/2 tablespoons lemon juice"",""1 tablespoon extra-virgin olive oil"",""2 egg yolks, lightly beaten"",""1/4 cup minced chives"",""Gaguette, for serving""}"|10|319|2|14|0|28|249|170|260|1|14
214|Salmon Yakitori|https://www.edamam.com/web-img/9c0/9c02c45c33073baa46d0b79217de7ed9.jpg|http://www.saveur.com/article/Recipes/Salmon-Yakitori|http://www.edamam.com/recipe/salmon-yakitori-1daf85104d354c1ae47a0aab3e42a45e/salmon|"{""7 tbsp. dark soy sauce"",""7 tbsp. mirin"",""7 tbsp. sake"",""2 tbsp. sugar"",""2 lbs. boneless, skin-on norwegian salmon filet, cut into 1\"" cubes""}"|6|387|7|33|0|20|639|396|1115|1|5
215|Salmon Onigiri|https://www.edamam.com/web-img/99b/99b2b86262d310a21e377c9adaf314a1.JPG|https://food52.com/recipes/11886-salmon-onigiri|http://www.edamam.com/recipe/salmon-onigiri-f843575c0b58b598644e579494fe962f/salmon|"{""2 cups sushi rice"",""4 cups water"",""1 8 oz can wild-caught alaskan salmon"",""1 teaspoon salt"",""2 sheets sushi nori"",""2 teaspoons rice wine vinegar""}"|8|215|39|10|0|2|139|161|404|1|0
216|Whole Baked Salmon|https://www.edamam.com/web-img/41f/41f87527213a178c296d9f51b009df26.jpg|http://www.thekitchn.com/celebration-recipe-whole-baked-salmon-135451|http://www.edamam.com/recipe/whole-baked-salmon-29a5c7b2dcfa76d515b0c783465ac3e6/salmon|"{""1 x 4.5kg (9lb) salmon"",""2 lemons, sliced"",""1 large bunch dill, optional""}"|4|214|3|21|1|13|399|242|59|1|3
217|Potted Fresh & Smoked Salmon|https://www.edamam.com/web-img/b80/b80b20106bbbc96ee30d83363a05ed70.jpg|http://www.bbcgoodfood.com/recipes/1975/potted-fresh-and-smoked-salmon|http://www.edamam.com/recipe/potted-fresh-smoked-salmon-b30cc30271d4b33f4bb10a2a7d3aa389/salmon|"{""600.0g skinless salmon fillets"",""100.0g butter"",""200.0g smoked salmon"",""½ tsp chilli paste or harissa paste"",""2 lemons , juice only""}"|6|370|1|27|0|28|444|300|285|1|12
218|Buffalo Salmon|https://www.edamam.com/web-img/c3c/c3c9bc2456930322e543c21a5e94293f.jpg|http://www.epicurious.com/recipes/food/views/Buffalo-Salmon-242298|http://www.edamam.com/recipe/buffalo-salmon-d581d79ed6f81e273736842c1ad855ae/salmon|"{""5 tablespoons unsalted butter"",""1/4 cup hot sauce such as frank's redhot"",""1/3 cup panko (japanese bread crumbs)"",""1 tablespoon vegetable oil"",""1 (2-pound) piece salmon fillet with skin""}"|6|433|3|31|0|32|565|367|344|1|11
219|Spicy Eggplant|https://www.edamam.com/web-img/e39/e39d94b34518254159ee064a57cf5e22.jpg|https://food52.com/recipes/15099-spicy-eggplant|http://www.edamam.com/recipe/spicy-eggplant-a53ef6c8495adcb9f2859b1e5d99e9ba/eggplant|"{""7 cayenne peppers"",""5 thai peppers"",""4 shallots"",""3 garlic cloves"",""1 eggplant"",""A pinches salt""}"|2|300|70|12|24|2|2261|283|187|4|1
220|Eggplant Pizzettes|https://www.edamam.com/web-img/c5b/c5b103249c806dc6f2407e58ae39d883.jpg|http://leitesculinaria.com/866/recipes-eggplant-pizzettes.html|http://www.edamam.com/recipe/eggplant-pizzettes-c75747b8789a0de43ed6de461ad72464/eggplant|"{""1/3 cup chopped dry-packed sun-dried tomatoes"",""1/4 cup barbecue sauce"",""3 tablespoons balsamic vinegar"",""1 (about 1 1/4 pounds) eggplant"",""1/4 cup basil oil or extra-virgin olive oil"",""8 ounces sliced smoked provolone"",""3 tablespoons finely chopped shallot or red onion"",""1/4 cup finely chopped pecan pieces"",""Chopped fresh mint or basil, for garnish (optional)""}"|4|450|21|17|5|34|589|352|697|1|12
221|Grilled Eggplant|https://www.edamam.com/web-img/ed6/ed666347ee6b15747912d8c80bd842ba.jpg|http://www.finecooking.com/recipes/grilled-eggplant.aspx|http://www.edamam.com/recipe/grilled-eggplant-85c5a35917c2fe2b116ae866bfe8df24/eggplant|"{""3 Tbs. extra-virgin olive oil; more as needed"",""Kosher salt"",""1 large globe eggplant (about 1 lb.), trimmed and cut into 1/2-inch-thick rounds""}"|4|112|5|1|3|10|211|22|287|0|1
222|Eggplant Caponata|https://www.edamam.com/web-img/fb2/fb26e0ec115a46b298616b72d94dd66c.jpg|http://norecipes.com/eggplant-caponata|http://www.edamam.com/recipe/eggplant-caponata-6584aa44a6cc0c7e1311be3723b891b5/eggplant|"{""1 medium globe eggplant peeled and cut into 1/2″ cubes"",""1 tbs kosher salt (less if you’re using table salt)"",""1 red bell bell pepper seeds quartered, seeds removed"",""1/4 c olive oil"",""1 small onion chopped"",""1 tsp fresh thyme"",""3 tbs balsamic vinegar"",""2 tbs drained capers"",""1 clove garlic minced"",""1/4 c leaf parsley, stems removed and chopped""}"|4|178|13|2|5|14|391|47|456|1|2
223|My Father's Eggplant Spread|https://www.edamam.com/web-img/d08/d08584c663533b0312cddd4755992c42.jpg|http://www.sevenspoons.net/blog/2007/6/8/the-start-remains-the-same.html|http://www.edamam.com/recipe/my-father-s-eggplant-spread-4c6ee298b4c4b0f6503f440a0d4d2ed6/eggplant|"{""Canola oil or other neutral oil"",""1 medium eggplant (aubergine)"",""1 large onion, cut lengthways then into thin half moons"",""2 tsp ginger, grated"",""3 x cloves garlic, grated"",""1 small green chili, sliced finely"",""1/2 cup cilantro leaves, coarsely chopped"",""salt to taste""}"|4|80|13|2|5|3|421|52|444|1|0
224|Grilled Eggplant Parmesan Recipe|https://www.edamam.com/web-img/b19/b199294775a3dc4161902953150531df.jpg|http://www.seriouseats.com/recipes/2012/06/grilled-eggplant-parmesan-recipe.html|http://www.edamam.com/recipe/grilled-eggplant-parmesan-recipe-76feb0eeb0e63a8ca18e84a69ee34b1e/eggplant|"{""For the Fresh Tomato Topping:"",""6 medium tomatoes, cut into a small dice (about 3 cups)"",""3 medium garlic cloves, minced or grated on a microplane grater (about 1 tablespoon)"",""1/2 cup finely sliced fresh basil leaves"",""1/4 teaspoon crushed red pepper flakes"",""4 tablespoons extra virgin olive oil"",""Kosher salt"",""For the Eggplant:"",""2 medium to large eggplants, sliced horizontally into 1/2\"" thick rounds (about 16 slices)"",""Olive oil, for brushing on eggplant"",""Kosher salt and freshly ground black pepper"",""1 pound fresh mozzarella cheese, sliced into 1/4\"" thick rounds (about 16 slices)""}"|4|687|32|30|13|52|1353|602|1558|2|21
225|Fresh Market Eggplant Gratin|https://www.edamam.com/web-img/ea7/ea7b9967845877c2d0618adf9ab09451.jpg|http://www.tarteletteblog.com/2011/06/recipe-gluten-free-honey-apricot-with.html|http://www.edamam.com/recipe/fresh-market-eggplant-gratin-4df6d78e862464ebbd8e9fbffd4d6447/eggplant|"{""2 tsps olive oil"",""3 baby round eggplant or one large regular eggplant, sliced"",""2 small red onions, sliced"",""1 cup shitake mushrooms, diced (i use a combo of shitake and oyster)"",""3 garlic cloves, minced"",""1/2 cup basil loosely packed basil leaves and chopped"",""Salt and pepper"",""1 cup light cream (or 1/2 milk and heavy cream)""}"|8|176|19|4|8|11|690|98|738|1|6
226|Eggplant Salad Toasts recipes|https://www.edamam.com/web-img/516/5166f89245585db84545863d24dc0dfe|https://smittenkitchen.com/2010/08/eggplant-salad-toasts/|http://www.edamam.com/recipe/eggplant-salad-toasts-recipes-bf90bcab420c661b58db150c07027dcc/eggplant|"{""1 medium eggplant, about 3/4 pound, cut into 1/2-inch cubes"",""2 tablespoons olive oil plus additional for oiling baking sheet"",""1/4 teaspoon salt"",""black pepper"",""1 teaspoon red wine vinegar"",""1/4 cup crumbled crumbled feta"",""1 scallion, thinly sliced"",""8 1/2-inch slices of baguette, brushed with olive oil (I used 1-inch slices in the photos, then decided they were too thick)"",""1 small clove garlic, peeled and halved""}"|8|56|3|1|1|4|92|27|124|0|1
227|Stuffed Eggplant Mini-Rolls|https://www.edamam.com/web-img/e39/e3959444e3c168ffb18cd5a71d89d639.jpg|http://chocolateandzucchini.com/archives/2003/12/stuffed_eggplant_mini-rolls.php|http://www.edamam.com/recipe/stuffed-eggplant-mini-rolls-c9f59e3ab6ad91097130d2e56c79f138/eggplant|"{""18 slices of grilled eggplant : I used two bags of the delicious frozen eggplant slices from Picard, but if you don't have that kind of product on hand, slice and grill three eggplants"",""two large Carrés Frais. Carrés frais are squares of fresh cheese, lightly salted. Substitute cream cheese or fresh goat cheese."",""a small jar of black tapenade (olive paste)"",""a handful of pinenuts""}"|6|573|99|19|50|19|3845|462|178|4|8
228|Tomato-Pesto Eggplant Stack|https://www.edamam.com/web-img/19d/19df23f0019dcbbc3b8fefde4ebc4064.jpg|http://honestcooking.com/baked-tomato-pesto-eggplant-stack/|http://www.edamam.com/recipe/tomato-pesto-eggplant-stack-4c0f522b9c30399a4d9c8765f0ea4484/eggplant|"{""1 medium eggplant, diced in rounds"",""1 clove of garlic, crushed"",""2 teaspoon sun dried tomato pesto"",""5-6 fresh basil leaves, torn into pieces"",""1 teaspoon olive oil"",""Salt & pepper to taste""}"|2|110|17|3|8|4|638|69|662|1|1
229|Healthy Pancakes|https://www.edamam.com/web-img/caa/caac207bb59e5e8492eeba0b31bd253f.jpg|http://www.kitchendaily.com/recipe/healthy-pancakes|http://www.edamam.com/recipe/healthy-pancakes-1fc9176d53660a392502d2500baedb54/healthy|"{""2 cups Healthy Pancake Mix"",""1 1/2 cups skim or 1% milk"",""1 teaspoon vanilla extract"",""1/4 cup canola oil""}"|6|246|32|7|0|10|271|371|595|3|1
230|Turkey Alfalfa Healthy Sandwich|https://www.edamam.com/web-img/8e0/8e0fc09b61f05010b7240de67b43b2c7.jpg|http://familyfoodie.com/turkey-alfalfa-healthy-sandwich/|http://www.edamam.com/recipe/turkey-alfalfa-healthy-sandwich-7e8f0160091331c0c8551bfff7d8b7d8/healthy|"{""2 slices of healthy multigrain bread"",""2 slices of deli turkey"",""1/4 cup of alfalfa sprouts"",""2 tablespoons of pumpkin seeds"",""2 tablespoons of cream cheese"",""1 tablespoon of french dressing""}"|4|166|7|12|1|10|168|166|151|1|3
231|Healthy & Delicious: Irio Recipe|https://www.edamam.com/web-img/124/124489f55548d8d9923a669577c9b048.jpg|http://www.seriouseats.com/recipes/2009/03/healthy-delicious-irio-kenyan-potato-and-pea-side-dish-recipe.html|http://www.edamam.com/recipe/healthy-delicious-irio-recipe-4f30ffc1feffb90d2468319b76529b9d/healthy|"{""2 cups frozen green peas"",""1 1/2 pounds russet potatoes, peeled and cut into small chunks"",""2 teaspoons salt"",""2 cups fresh or frozen corn""}"|6|169|37|6|5|1|687|146|482|2|0
232|Healthy non-Yoghurt Smoothie|https://www.edamam.com/web-img/852/852b0926b5bbfae891ba9803227042de.jpg|https://food52.com/recipes/14909-healthy-non-yoghurt-smoothie|http://www.edamam.com/recipe/healthy-non-yoghurt-smoothie-b5106dcadc1e3b5a4181d9ebe41055d0/healthy|"{""2-3 oranges"",""2 kiwi"",""2 pears"",""2 gala apples"",""1 banana""}"|4|190|48|2|9|1|565|51|3|1|0
233|Healthy Coleslaw|https://www.edamam.com/web-img/095/09560629afee4314526e3546442972ed.jpg|http://www.bbcgoodfood.com/recipes/4668/|http://www.edamam.com/recipe/healthy-coleslaw-5d2714aa0ddf3c18876669b445c18b50/healthy|"{""½ tsp Dijon mustard"",""1⁄2 white cabbage"",""1⁄2 onion"",""2.0 tbsp mayonnaise"",""2 carrots"",""6.0 tbsp plain yogurt""}"|6|55|4|1|1|4|105|24|54|0|1
234|Healthy Vegan Snacking recipes|https://www.edamam.com/web-img/939/9391ed601aa7ed85f28c0e4407b84d40|http://www.foodrepublic.com/2011/06/01/healthy-vegan-snacking/|http://www.edamam.com/recipe/healthy-vegan-snacking-recipes-a94619512817e36283681f0b9f942ca4/healthy|"{""1 cup watermelon, large dice"",""1 cup mango, large dice"",""½ cup blueberries"",""½ cup cherries, pitted"",""¼ cup candied ginger, small dice"",""1 cup orange juice""}"|4|129|32|2|2|0|323|29|12|0|0
235|Mark's Healthy Pesto recipes|https://www.edamam.com/web-img/982/9820f79008c694777fe9155e44862098|http://www.marthastewart.com/355998/marks-healthy-pesto|http://www.edamam.com/recipe/mark-s-healthy-pesto-recipes-7ac8e38ebd5b491520868882758d7411/healthy|"{""2 tablespoons olive oil"",""1 bunch parsley, basil, or cilantro"",""1 clove garlic"",""Pinch of salt""}"|4|66|1|0|1|7|86|10|52|1|1
236|Healthy Blueberry Smoothie|https://www.edamam.com/web-img/836/836057a76c3163f22a6822d714695f2c.gif|https://www.chowhound.com/recipes/healthy-blueberry-smoothie-31683|http://www.edamam.com/recipe/healthy-blueberry-smoothie-2136d772dbe2975a46093f7518fb0de3/healthy|"{""1/2 cup milk"",""1/2 cup plain yogurt"",""1 cup blueberries, fresh or frozen"",""1/2 ripe banana"",""1/2 cup fresh spinach leaves"",""1/8 teaspoon ground nutmeg"",""1 teaspoon honey, or to taste"",""1 cup ice cubes""}"|2|156|26|5|3|4|380|129|66|1|3
249|Uncle D’s Chili And Cheddar Burger|https://www.edamam.com/web-img/998/99810f02a2f5ce5d50b0d18e769915c1.jpg|http://leitesculinaria.com/44192/recipes-chili-cheddar-burger.html|http://www.edamam.com/recipe/uncle-d-s-chili-and-cheddar-burger-0199fad1f6645ed638598522c013d942/d|"{""30 ounces ground sirloin"",""6 potato buns, halved"",""Canola oil"",""Salt and freshly ground black pepper"",""1 recipe Uncle D’s Chili"",""1 recipe Cheddar Cheese Sauce"",""1 1/2 cups sour cream"",""1 1/2 cups sliced scallions""}"|6|1723|216|87|30|57|3860|2014|1814|13|16
237|Healthy Chocolate Biscotti|https://www.edamam.com/web-img/6e9/6e90f294a9bb1735fbf9441d4a61640e.jpg|http://honestcooking.com/healthy-chocolate-biscotti-recipe/|http://www.edamam.com/recipe/healthy-chocolate-biscotti-fe1f2241b690eae97dd8fe67d0648b77/healthy|"{""1-2/3 cup white whole wheat flour or almond meal"",""½ cup unsweetened cocoa powder"",""1-1/2 tsp baking powder"",""¼ teaspoon salt"",""¾ cup erythritol or cane sugar"",""4 beaten eggs or 2 tablespoons ener-g egg replacer plus ½ cup water, mixed until thick"",""2 teaspoons vanilla extract"",""½ cup unsweetened applesauce""}"|22|65|15|2|2|1|68|78|52|1|0
